0.500000000000000	-0.866025403784439	0
0.500000000000000	0.866025403784439	0
-1	0	0
1	0	0
0.500000000000000	0.866025403784439	0
-0.500000000000000	0.866025403784439	0
0.266555082816461	0.461686946453841	0.846045832859448
-0.266555082816461	0.461686946453841	0.846045832859448
-0.533110165632923	0	0.846045832859448
-0.266555082816461	-0.461686946453841	0.846045832859448
0.266555082816461	-0.461686946453841	0.846045832859448
0.533110165632923	0	0.846045832859448
-0.266555082816461	0.461686946453841	0.846045832859448
-0.533110165632923	0	0.846045832859448
-0.266555082816461	-0.461686946453841	0.846045832859448
0.266555082816461	-0.461686946453841	0.846045832859448
