**
1	0	0	0
2	0	0	0.1381
3	0	0.1381	0
4	0	0	-0.1381
5	-0.1381	0	0
6	0.1381	0	0
7	0	-0.1381	0
8	-0.0572	0.1381	0.1381
9	0.0572	0.1381	0.1381
10	-0.1381	0.0572	0.1381
11	0.1381	0.0572	0.1381
12	-0.1381	0.1381	0.0572
13	-0.1381	-0.0572	0.1381
14	0.1381	0.1381	0.0572
15	0.1381	-0.0572	0.1381
16	-0.1381	0.0572	-0.1381
17	-0.0572	0.1381	-0.1381
18	-0.0572	-0.1381	0.1381
19	0.0572	-0.1381	0.1381
20	-0.1381	-0.0572	-0.1381
21	0.0572	0.1381	-0.1381
22	-0.0572	-0.1381	-0.1381
23	-0.1381	0.1381	-0.0572
24	-0.1381	-0.1381	0.0572
25	0.1381	0.0572	-0.1381
26	0.1381	0.1381	-0.0572
27	0.1381	-0.1381	0.0572
28	0.0572	-0.1381	-0.1381
29	0.1381	-0.0572	-0.1381
30	-0.1381	-0.1381	-0.0572
31	0.1381	-0.1381	-0.0572
32	0	0	0.2761
33	0	0	-0.2761
34	0	0.2761	0
35	-0.2761	0	0
36	0.2761	0	0
37	0	-0.2761	0
38	-0.0572	0.1381	0.2761
39	0.0572	0.1381	0.2761
40	-0.1381	0.0572	0.2761
41	0.1381	0.0572	0.2761
42	-0.1381	0.0572	-0.2761
43	-0.0572	0.1381	-0.2761
44	-0.1381	-0.0572	0.2761
45	-0.0572	0.2761	0.1381
46	-0.1381	-0.0572	-0.2761
47	0.0572	0.2761	0.1381
48	0.1381	-0.0572	0.2761
49	0.0572	0.1381	-0.2761
50	-0.0572	-0.1381	0.2761
51	0.0572	-0.1381	0.2761
52	-0.0572	-0.1381	-0.2761
53	0.1381	0.0572	-0.2761
54	-0.1381	0.2761	0.0572
55	-0.2761	0.0572	0.1381
56	0.0572	-0.1381	-0.2761
57	0.1381	0.2761	0.0572
58	0.1381	-0.0572	-0.2761
59	-0.2761	0.0572	-0.1381
60	0.2761	0.0572	0.1381
61	-0.2761	0.1381	0.0572
62	-0.2761	-0.0572	0.1381
63	-0.0572	0.2761	-0.1381
64	-0.2761	-0.0572	-0.1381
65	0.2761	0.1381	0.0572
66	0.2761	-0.0572	0.1381
67	0.0572	0.2761	-0.1381
68	0.0572	-0.2761	0.1381
69	-0.1381	0.2761	-0.0572
70	0.1381	-0.2761	0.0572
71	-0.2761	0.1381	-0.0572
72	0.1381	0.2761	-0.0572
73	-0.0572	-0.2761	0.1381
74	-0.2761	-0.1381	0.0572
75	-0.2761	-0.1381	-0.0572
76	-0.0572	-0.2761	-0.1381
77	0.2761	0.1381	-0.0572
78	0.1381	-0.2761	-0.0572
79	0.2761	-0.1381	0.0572
80	0.2761	-0.0572	-0.1381
81	0.2761	0.0572	-0.1381
82	-0.1381	-0.2761	0.0572
83	0.0572	-0.2761	-0.1381
84	0.2761	-0.1381	-0.0572
85	-0.1381	-0.2761	-0.0572
86	0	0.2761	0.2761
87	-0.1953	0.1953	0.2761
88	0.1953	0.1953	0.2761
89	-0.1953	0.1953	-0.2761
90	-0.1953	0.2761	0.1953
91	-0.2761	0	-0.2761
92	0.1953	0.2761	0.1953
93	-0.2761	0.1953	0.1953
94	-0.2761	0	0.2761
95	0	0.2761	-0.2761
96	-0.2761	0.1953	-0.1953
97	0.2761	0.1953	0.1953
98	0.2761	0	0.2761
99	-0.1953	0.2761	-0.1953
100	-0.1953	-0.1953	-0.2761
101	0.1953	-0.2761	0.1953
102	-0.1953	-0.1953	0.2761
103	0.1953	0.1953	-0.2761
104	0.1953	-0.1953	0.2761
105	-0.2761	-0.1953	-0.1953
106	0	-0.2761	0.2761
107	0	-0.2761	-0.2761
108	-0.2761	0.2761	0
109	0.2761	-0.1953	-0.1953
110	-0.2761	-0.1953	0.1953
111	0.2761	0	-0.2761
112	0.2761	-0.1953	0.1953
113	0.1953	0.2761	-0.1953
114	-0.1953	-0.2761	-0.1953
115	0.2761	-0.2761	0
116	0.1953	-0.1953	-0.2761
117	0.2761	0.2761	0
118	-0.1953	-0.2761	0.1953
119	0.2761	0.1953	-0.1953
120	0.1953	-0.2761	-0.1953
121	-0.2761	-0.2761	0
122	-0.1144	0.2761	0.2761
123	0.1144	0.2761	0.2761
124	-0.2761	0.1144	-0.2761
125	-0.2761	0.1144	0.2761
126	-0.1144	0.2761	-0.2761
127	0.2761	0.1144	0.2761
128	-0.2761	-0.1144	-0.2761
129	0.1144	0.2761	-0.2761
130	-0.2761	0.2761	0.1144
131	-0.2761	-0.1144	0.2761
132	0.1144	-0.2761	0.2761
133	0.2761	0.2761	0.1144
134	0.2761	-0.1144	0.2761
135	0.2761	-0.2761	0.1144
136	-0.1144	-0.2761	-0.2761
137	-0.2761	0.2761	-0.1144
138	-0.1144	-0.2761	0.2761
139	0.2761	-0.1144	-0.2761
140	0.2761	0.1144	-0.2761
141	-0.2761	-0.2761	-0.1144
142	0.1144	-0.2761	-0.2761
143	0.2761	-0.2761	-0.1144
144	-0.2761	-0.2761	0.1144
145	0.2761	0.2761	-0.1144
146	0	0	-0.4142
147	0	-0.4142	0
148	-0.4142	0	0
149	-0.1381	0.0572	-0.4142
150	-0.0572	0.1381	-0.4142
151	-0.1381	-0.0572	-0.4142
152	0.0572	0.1381	-0.4142
153	-0.1381	-0.0572	0.4142
154	0.1381	-0.0572	0.4142
155	-0.0572	-0.1381	0.4142
156	0.0572	-0.1381	0.4142
157	-0.0572	0.4142	0.1381
158	0.0572	0.4142	0.1381
159	-0.1381	0.4142	0.0572
160	0.1381	-0.4142	-0.0572
161	-0.4142	0.0572	-0.1381
162	-0.4142	0.0572	0.1381
163	-0.4142	-0.0572	-0.1381
164	-0.1381	-0.4142	-0.0572
165	-0.4142	0.1381	0.0572
166	-0.4142	-0.0572	0.1381
167	-0.1381	-0.4142	0.0572
168	-0.0572	-0.4142	-0.1381
169	0.0572	-0.4142	-0.1381
170	-0.4142	0.1381	-0.0572
171	-0.4142	-0.1381	0.0572
172	-0.4142	-0.1381	-0.0572
173	-0.1953	0.1953	-0.4142
174	-0.2761	0	-0.4142
175	0	0.2761	-0.4142
176	0	0.4142	0.2761
177	-0.2761	0	0.4142
178	0.1953	0.1953	-0.4142
179	-0.1953	0.4142	0.1953
180	-0.4142	0	-0.2761
181	0.1953	0.4142	0.1953
182	-0.1953	-0.1953	0.4142
183	-0.1953	-0.4142	-0.1953
184	0.1953	-0.1953	0.4142
185	-0.4142	0.1953	-0.1953
186	-0.4142	0.1953	0.1953
187	-0.4142	0	0.2761
188	0	-0.2761	0.4142
189	-0.2761	-0.4142	0
190	-0.4142	-0.1953	0.1953
191	-0.4142	-0.1953	-0.1953
192	-0.4142	-0.2761	0
193	-0.2761	0.4142	0
194	0.1953	-0.4142	-0.1953
195	0	-0.4142	-0.2761
196	-0.4142	0.2761	0
197	-0.2761	0.1144	-0.4142
198	-0.1144	0.2761	-0.4142
199	-0.2761	-0.1144	-0.4142
200	-0.1144	0.4142	0.2761
201	0.1144	0.4142	0.2761
202	0.1144	0.2761	-0.4142
203	-0.4142	0.1144	-0.2761
204	-0.2761	-0.1144	0.4142
205	-0.2761	-0.4142	-0.1144
206	-0.4142	0.1144	0.2761
207	0.2761	-0.1144	0.4142
208	-0.4142	-0.1144	-0.2761
209	0.1144	-0.2761	0.4142
210	-0.2761	0.4142	0.1144
211	-0.1144	-0.2761	0.4142
212	-0.4142	-0.1144	0.2761
213	-0.4142	-0.2761	-0.1144
214	-0.1144	-0.4142	-0.2761
215	0.2761	-0.4142	-0.1144
216	-0.4142	0.2761	0.1144
217	-0.4142	0.2761	-0.1144
218	-0.2761	-0.4142	0.1144
219	-0.4142	-0.2761	0.1144
220	0.1144	-0.4142	-0.2761
221	-0.3333	0.3333	-0.3333
222	-0.3333	0.3333	0.3333
223	-0.3333	-0.3333	-0.3333
224	-0.3333	-0.3333	0.3333
225	-0.3333	0.2525	-0.4142
226	-0.2525	0.3333	-0.4142
227	-0.4142	0.0572	-0.4142
228	-0.4142	-0.0572	-0.4142
229	-0.3333	-0.4142	-0.2525
230	-0.2525	0.4142	0.3333
231	-0.4142	0.2525	-0.3333
232	-0.2525	-0.4142	-0.3333
