0	0	0	0.45654	0.85664	0.45654	0.85664
0.019531	0	0	0.4571	0.85529	0.4571	0.85529
0.039063	0	0	0.45759	0.8546	0.45759	0.8546
0.058594	0	0	0.45811	0.85398	0.45811	0.85398
0.078125	0	0	0.45867	0.85361	0.45867	0.85361
0.097656	0	0	0.45927	0.85345	0.45927	0.85345
0.11719	0	0	0.45991	0.85354	0.45991	0.85354
0.13672	0	0	0.46056	0.85384	0.46056	0.85384
0.15625	0	0	0.4612	0.85435	0.4612	0.85435
0.17578	0	0	0.46182	0.855	0.46182	0.855
0.19531	0	0	0.46242	0.85574	0.46242	0.85574
0.21484	0	0	0.46298	0.85651	0.46298	0.85651
0.23438	0	0	0.46352	0.85724	0.46352	0.85724
0.25391	0	0	0.46404	0.85786	0.46404	0.85786
0.27344	0	0	0.46452	0.85834	0.46452	0.85834
0.29297	0	0	0.46496	0.85865	0.46496	0.85865
0.3125	0	0	0.46533	0.8588	0.46533	0.8588
0.33203	0	0	0.46559	0.85881	0.46559	0.85881
0.35156	0	0	0.46573	0.85874	0.46573	0.85874
0.37109	0	0	0.46573	0.85863	0.46573	0.85863
0.39063	0	0	0.46561	0.85852	0.46561	0.85852
0.41016	0	0	0.46538	0.85847	0.46538	0.85847
0.42969	0	0	0.4651	0.85848	0.4651	0.85848
0.44922	0	0	0.46481	0.85857	0.46481	0.85857
0.46875	0	0	0.46457	0.85873	0.46457	0.85873
0.48828	0	0	0.46442	0.85891	0.46442	0.85891
0.50781	0	0	0.46441	0.85907	0.46441	0.85907
0.52734	0	0	0.46455	0.85916	0.46455	0.85916
0.54688	0	0	0.46483	0.85912	0.46483	0.85912
0.56641	0	0	0.46523	0.85893	0.46523	0.85893
0.58594	0	0	0.46569	0.85858	0.46569	0.85858
0.60547	0	0	0.46619	0.85809	0.46619	0.85809
0.625	0	0	0.46668	0.85749	0.46668	0.85749
0.64453	0	0	0.46711	0.85683	0.46711	0.85683
0.66406	0	0	0.46747	0.85616	0.46747	0.85616
0.68359	0	0	0.46773	0.8555	0.46773	0.8555
0.70313	0	0	0.46788	0.85488	0.46788	0.85488
0.72266	0	0	0.4679	0.8543	0.4679	0.8543
0.74219	0	0	0.46781	0.85376	0.46781	0.85376
0.76172	0	0	0.46761	0.85332	0.46761	0.85332
0.78125	0	0	0.46734	0.85301	0.46734	0.85301
0.80078	0	0	0.46706	0.85291	0.46706	0.85291
0.82031	0	0	0.4668	0.8531	0.4668	0.8531
0.83984	0	0	0.4666	0.85361	0.4666	0.85361
0.85938	0	0	0.46649	0.85442	0.46649	0.85442
0.87891	0	0	0.46647	0.85546	0.46647	0.85546
0.89844	0	0	0.46655	0.85663	0.46655	0.85663
0.91797	0	0	0.46674	0.85779	0.46674	0.85779
0.9375	0	0	0.46705	0.85882	0.46705	0.85882
0.95703	0	0	0.46749	0.85964	0.46749	0.85964
0.97656	0	0	0.46808	0.86022	0.46808	0.86022
0.99609	0	0	0.46879	0.86054	0.46879	0.86054
1.0156	0	0	0.46959	0.86065	0.46959	0.86065
1.0352	0	0	0.47045	0.86057	0.47045	0.86057
1.0547	0	0	0.47133	0.86036	0.47133	0.86036
1.0742	0	0	0.47219	0.86005	0.47219	0.86005
1.0938	0	0	0.47299	0.85969	0.47299	0.85969
1.1133	0	0	0.47374	0.85929	0.47374	0.85929
1.1328	0	0	0.47444	0.85888	0.47444	0.85888
1.1523	0	0	0.4751	0.85846	0.4751	0.85846
1.1719	0	0	0.47572	0.85804	0.47572	0.85804
1.1914	0	0	0.47632	0.8576	0.47632	0.8576
1.2109	0	0	0.47691	0.85716	0.47691	0.85716
1.2305	0	0	0.47747	0.85671	0.47747	0.85671
1.25	0	0	0.47803	0.85624	0.47803	0.85624
1.2695	0	0	0.47861	0.85575	0.47861	0.85575
1.2891	0	0	0.47923	0.85523	0.47923	0.85523
1.3086	0	0	0.47992	0.85468	0.47992	0.85468
1.3281	0	0	0.48069	0.8541	0.48069	0.8541
1.3477	0	0	0.48154	0.8535	0.48154	0.8535
1.3672	0	0	0.48245	0.8529	0.48245	0.8529
1.3867	0	0	0.48336	0.85233	0.48336	0.85233
1.4063	0	0	0.48422	0.85182	0.48422	0.85182
1.4258	0	0	0.48501	0.85142	0.48501	0.85142
1.4453	0	0	0.48568	0.85114	0.48568	0.85114
1.4648	0	0	0.48624	0.85101	0.48624	0.85101
1.4844	0	0	0.48669	0.85103	0.48669	0.85103
1.5039	0	0	0.48706	0.85117	0.48706	0.85117
1.5234	0	0	0.48736	0.85143	0.48736	0.85143
1.543	0	0	0.48764	0.85176	0.48764	0.85176
1.5625	0	0	0.48789	0.85215	0.48789	0.85215
1.582	0	0	0.48814	0.85256	0.48814	0.85256
1.6016	0	0	0.48838	0.85297	0.48838	0.85297
1.6211	0	0	0.48864	0.85335	0.48864	0.85335
1.6406	0	0	0.4889	0.85369	0.4889	0.85369
1.6602	0	0	0.48917	0.85397	0.48917	0.85397
1.6797	0	0	0.48945	0.85418	0.48945	0.85418
1.6992	0	0	0.48974	0.85431	0.48974	0.85431
1.7188	0	0	0.49003	0.85439	0.49003	0.85439
1.7383	0	0	0.49031	0.85442	0.49031	0.85442
1.7578	0	0	0.49057	0.85442	0.49057	0.85442
1.7773	0	0	0.49083	0.85441	0.49083	0.85441
1.7969	0	0	0.49107	0.85439	0.49107	0.85439
1.8164	0	0	0.49132	0.85439	0.49132	0.85439
1.8359	0	0	0.49159	0.85439	0.49159	0.85439
1.8555	0	0	0.49188	0.85439	0.49188	0.85439
1.875	0	0	0.49221	0.85437	0.49221	0.85437
1.8945	0	0	0.49257	0.85433	0.49257	0.85433
1.9141	0	0	0.49296	0.85423	0.49296	0.85423
1.9336	0	0	0.49337	0.85409	0.49337	0.85409
1.9531	0	0	0.49377	0.85389	0.49377	0.85389
1.9727	0	0	0.49415	0.85364	0.49415	0.85364
1.9922	0	0	0.49451	0.85336	0.49451	0.85336
2.0117	0	0	0.49485	0.85308	0.49485	0.85308
2.0313	0	0	0.49518	0.85282	0.49518	0.85282
2.0508	0	0	0.49551	0.8526	0.49551	0.8526
2.0703	0	0	0.49583	0.85243	0.49583	0.85243
2.0898	0	0	0.49616	0.85233	0.49616	0.85233
2.1094	0	0	0.49648	0.85228	0.49648	0.85228
2.1289	0	0	0.49679	0.85227	0.49679	0.85227
2.1484	0	0	0.49707	0.85231	0.49707	0.85231
2.168	0	0	0.49732	0.85239	0.49732	0.85239
2.1875	0	0	0.49753	0.85251	0.49753	0.85251
2.207	0	0	0.49769	0.85267	0.49769	0.85267
2.2266	0	0	0.49783	0.85288	0.49783	0.85288
2.2461	0	0	0.49793	0.85312	0.49793	0.85312
2.2656	0	0	0.49803	0.85339	0.49803	0.85339
2.2852	0	0	0.49814	0.85368	0.49814	0.85368
2.3047	0	0	0.49828	0.85394	0.49828	0.85394
2.3242	0	0	0.49846	0.85418	0.49846	0.85418
2.3438	0	0	0.49869	0.85436	0.49869	0.85436
2.3633	0	0	0.49898	0.85448	0.49898	0.85448
2.3828	0	0	0.49933	0.8545	0.49933	0.8545
2.4023	0	0	0.49972	0.85444	0.49972	0.85444
2.4219	0	0	0.50013	0.85427	0.50013	0.85427
2.4414	0	0	0.50057	0.854	0.50057	0.854
2.4609	0	0	0.501	0.85365	0.501	0.85365
2.4805	0	0	0.50142	0.85324	0.50142	0.85324
2.5	0	0	0.50182	0.85281	0.50182	0.85281
2.5195	0	0	0.50221	0.85239	0.50221	0.85239
2.5391	0	0	0.50257	0.85203	0.50257	0.85203
2.5586	0	0	0.50292	0.85177	0.50292	0.85177
2.5781	0	0	0.50327	0.85158	0.50327	0.85158
2.5977	0	0	0.50362	0.85148	0.50362	0.85148
2.6172	0	0	0.504	0.8514	0.504	0.8514
2.6367	0	0	0.50443	0.85131	0.50443	0.85131
2.6563	0	0	0.5049	0.85117	0.5049	0.85117
2.6758	0	0	0.50543	0.85097	0.50543	0.85097
2.6953	0	0	0.506	0.85072	0.506	0.85072
2.7148	0	0	0.50657	0.85045	0.50657	0.85045
2.7344	0	0	0.50711	0.8502	0.50711	0.8502
2.7539	0	0	0.50758	0.85001	0.50758	0.85001
2.7734	0	0	0.50796	0.84993	0.50796	0.84993
2.793	0	0	0.50821	0.84995	0.50821	0.84995
2.8125	0	0	0.50834	0.85008	0.50834	0.85008
2.832	0	0	0.50834	0.85031	0.50834	0.85031
2.8516	0	0	0.50822	0.85062	0.50822	0.85062
2.8711	0	0	0.50799	0.85099	0.50799	0.85099
2.8906	0	0	0.5077	0.85139	0.5077	0.85139
2.9102	0	0	0.50738	0.85178	0.50738	0.85178
2.9297	0	0	0.50708	0.85214	0.50708	0.85214
2.9492	0	0	0.50685	0.85242	0.50685	0.85242
2.9688	0	0	0.50672	0.85262	0.50672	0.85262
2.9883	0	0	0.50673	0.85272	0.50673	0.85272
3.0078	0	0	0.50688	0.85271	0.50688	0.85271
3.0273	0	0	0.50716	0.85262	0.50716	0.85262
3.0469	0	0	0.50754	0.85246	0.50754	0.85246
3.0664	0	0	0.50797	0.85223	0.50797	0.85223
3.0859	0	0	0.50841	0.85197	0.50841	0.85197
3.1055	0	0	0.50882	0.85171	0.50882	0.85171
3.125	0	0	0.50916	0.85146	0.50916	0.85146
3.1445	0	0	0.50942	0.85126	0.50942	0.85126
3.1641	0	0	0.50959	0.85112	0.50959	0.85112
3.1836	0	0	0.5097	0.85107	0.5097	0.85107
3.2031	0	0	0.50975	0.85111	0.50975	0.85111
3.2227	0	0	0.50979	0.85124	0.50979	0.85124
3.2422	0	0	0.50981	0.85145	0.50981	0.85145
3.2617	0	0	0.50983	0.85174	0.50983	0.85174
