0	0	0	0.20748	-0.37916	0.20748	-0.37916
0.019531	0	0	0.20823	-0.37935	0.20823	-0.37935
0.039063	0	0	0.20848	-0.37923	0.20848	-0.37923
0.058594	0	0	0.20869	-0.37911	0.20869	-0.37911
0.078125	0	0	0.20879	-0.37895	0.20879	-0.37895
0.097656	0	0	0.20882	-0.37879	0.20882	-0.37879
0.11719	0	0	0.20879	-0.37865	0.20879	-0.37865
0.13672	0	0	0.20875	-0.37856	0.20875	-0.37856
0.15625	0	0	0.20873	-0.37852	0.20873	-0.37852
0.17578	0	0	0.20875	-0.37855	0.20875	-0.37855
0.19531	0	0	0.20882	-0.37864	0.20882	-0.37864
0.21484	0	0	0.20893	-0.37877	0.20893	-0.37877
0.23438	0	0	0.20909	-0.37892	0.20909	-0.37892
0.25391	0	0	0.20928	-0.37907	0.20928	-0.37907
0.27344	0	0	0.20949	-0.37919	0.20949	-0.37919
0.29297	0	0	0.20973	-0.37928	0.20973	-0.37928
0.3125	0	0	0.20999	-0.37934	0.20999	-0.37934
0.33203	0	0	0.21028	-0.37938	0.21028	-0.37938
0.35156	0	0	0.2106	-0.37938	0.2106	-0.37938
0.37109	0	0	0.21095	-0.37936	0.21095	-0.37936
0.39063	0	0	0.21133	-0.37931	0.21133	-0.37931
0.41016	0	0	0.21173	-0.37923	0.21173	-0.37923
0.42969	0	0	0.21214	-0.3791	0.21214	-0.3791
0.44922	0	0	0.21252	-0.37893	0.21252	-0.37893
0.46875	0	0	0.21287	-0.3787	0.21287	-0.3787
0.48828	0	0	0.21314	-0.37843	0.21314	-0.37843
0.50781	0	0	0.21333	-0.37812	0.21333	-0.37812
0.52734	0	0	0.21342	-0.37779	0.21342	-0.37779
0.54688	0	0	0.21342	-0.37745	0.21342	-0.37745
0.56641	0	0	0.21333	-0.37711	0.21333	-0.37711
0.58594	0	0	0.2132	-0.37681	0.2132	-0.37681
0.60547	0	0	0.21304	-0.37655	0.21304	-0.37655
0.625	0	0	0.2129	-0.37635	0.2129	-0.37635
0.64453	0	0	0.2128	-0.37621	0.2128	-0.37621
0.66406	0	0	0.21276	-0.37615	0.21276	-0.37615
0.68359	0	0	0.21281	-0.37615	0.21281	-0.37615
0.70313	0	0	0.21294	-0.37623	0.21294	-0.37623
0.72266	0	0	0.21314	-0.37637	0.21314	-0.37637
0.74219	0	0	0.21341	-0.37657	0.21341	-0.37657
0.76172	0	0	0.21372	-0.3768	0.21372	-0.3768
